Filename,Output Written,Time Taken for Disambiguation,Compilable
156369.java,True,1.770728588104248,True
22712288.java,True,1.6165010929107666,True
6595224.java,True,1.8201618194580078,True
137780.java,True,2.91978120803833,True
2362445.java,True,1.2659809589385986,True
11810425.java,True,2.5182342529296875,True
438086.java,True,2.2210404872894287,True
5061606.java,True,1.7669079303741455,True
9046204.java,True,2.167968273162842,True
21462055.java,True,1.9679505825042725,True
21570965.java,True,1.4668784141540527,True
11958349.java,True,2.1178009510040283,True
21438069.java,True,1.3661377429962158,True
17896475.java,True,2.017505168914795,True
11846837.java,True,1.4663159847259521,True
17831556.java,True,1.316924810409546,True
7902811.java,True,1.6166141033172607,True
1699618.java,True,1.215937852859497,True
21575638.java,True,1.2159032821655273,True
3387990.java,True,1.0657176971435547,True
4798352.java,True,1.2660424709320068,True
3850809.java,False,TIMEOUT,False
413620.java,True,1.66762375831604,True
18748516.java,True,1.3172450065612793,True
14870724.java,True,2.271383285522461,True
9730236.java,True,1.2661287784576416,True
13682237.java,True,2.5185227394104004,True
8181035.java,True,1.7747535705566406,True
88047.java,True,3.020232915878296,True
6736401.java,True,1.2165541648864746,True
5135689.java,True,1.817082166671753,True
5933078.java,True,2.1778812408447266,True
5553346.java,True,1.26658296585083,True
1699613.java,True,1.4164509773254395,True
10797166.java,True,1.7670128345489502,True
11467950.java,True,2.471879005432129,True
22542860.java,True,1.8729963302612305,True
20490347.java,True,1.6170885562896729,True
18042543.java,True,1.3161046504974365,True
10337386.java,True,1.2159013748168945,True
14911883.java,True,1.2662303447723389,True
18796914.java,True,1.7671747207641602,True
11312019.java,True,2.1175642013549805,True
18423360.java,True,1.4162678718566895,True
265214.java,True,1.9677143096923828,True
1202515.java,True,1.467249870300293,True
20641594.java,True,1.3166322708129883,True
15292308.java,True,1.4174590110778809,True
44949.java,True,3.2252814769744873,True
76718.java,True,2.46899151802063,True
15896098.java,True,2.7715041637420654,True
20732948.java,True,1.6167776584625244,True
21656668.java,True,1.3681302070617676,True
9594919.java,True,2.117652416229248,True
22479286.java,True,1.8710112571716309,True
14150943.java,True,2.8689863681793213,True
12528438.java,True,1.8675122261047363,True
23192841.java,True,1.1162171363830566,True
2955074.java,True,1.8214902877807617,True
5135688.java,True,1.820939540863037,True
3167464.java,True,1.9673113822937012,True
22884065.java,True,2.1180455684661865,True
20559735.java,True,1.7171039581298828,True
5400742.java,True,1.2661216259002686,True
8423555.java,True,1.7202091217041016,True
5914388.java,True,1.3160598278045654,True
3788865.java,True,1.6678366661071777,True
15385607.java,True,2.4180939197540283,True
2324868.java,True,2.1176834106445312,True
21979716.java,True,2.2676827907562256,True
7952920.java,True,1.416426181793213,True
15143217.java,True,1.6171329021453857,True
17477951.java,True,1.3161938190460205,True
10415388.java,True,1.4163422584533691,True
8047989.java,True,1.6174938678741455,True
15069644.java,True,2.2188994884490967,True
7920005.java,True,2.119546890258789,True
14708602.java,True,4.1768271923065186,True
12791062.java,True,1.3662354946136475,True
4766465.java,True,2.4760782718658447,True
10596393.java,True,2.1177361011505127,True
6972162.java,True,1.4162678718566895,True
15402323.java,True,1.7176268100738525,True
15663187.java,True,1.817082405090332,True
1958222.java,True,2.067812204360962,True
10041453.java,True,1.1157071590423584,True
16288225.java,True,1.967348575592041,True
10441727.java,True,2.167619466781616,True
14878593.java,True,2.2182703018188477,True
906241.java,True,2.318298578262329,True
7434461.java,True,1.5665638446807861,True
21337941.java,True,2.0214719772338867,True
20103172.java,True,1.8173754215240479,True
5335270.java,True,1.9172089099884033,True
12739583.java,True,2.017524003982544,True
23403205.java,True,1.4163098335266113,True
5221377.java,True,1.3180594444274902,True
9632240.java,True,1.4666235446929932,True
19922657.java,True,1.2157633304595947,True
8269896.java,True,2.571776866912842,True
4251134.java,True,1.5665745735168457,True
9225969.java,True,0.8662843704223633,True
22135198.java,True,1.867147445678711,True
5439181.java,True,1.566542148590088,True
8117581.java,True,1.3661203384399414,True
23165929.java,True,1.7169303894042969,True
11514180.java,True,1.5165905952453613,True
786782.java,True,1.96720552444458,True
15759378.java,True,1.7709574699401855,True
5671908.java,True,1.6166949272155762,True
19191608.java,True,3.1221089363098145,True
21125948.java,True,2.217988967895508,True
7615994.java,True,2.1682558059692383,True
8831187.java,True,1.1657702922821045,True
11511985.java,True,1.6679949760437012,True
16069454.java,True,2.619821310043335,True
7945594.java,True,2.3712384700775146,True
10977091.java,True,1.6167237758636475,True
993589.java,True,2.274545907974243,True
370982.java,True,2.9693503379821777,True
6781681.java,True,1.5668742656707764,True
20011285.java,True,2.670448064804077,True
12202663.java,True,1.474372148513794,True
536222.java,True,3.2790982723236084,True
10443091.java,True,1.9686579704284668,True
17568209.java,True,1.566593885421753,True
13122193.java,True,1.6676239967346191,True
3463983.java,True,1.4163434505462646,True
17526811.java,True,1.5673491954803467,True
13368519.java,True,1.667565107345581,True
13480108.java,True,1.517207145690918,True
4761833.java,True,2.0176923274993896,True
16987999.java,True,1.3668897151947021,True
8794510.java,True,0.9654793739318848,True
19299263.java,True,1.6165103912353516,True
16226357.java,True,1.7186381816864014,True
5506807.java,True,2.070484161376953,True
4716110.java,True,1.2682774066925049,True
10893111.java,True,1.466367483139038,True
16083957.java,True,3.7711238861083984,True
597799.java,True,1.6167516708374023,True
16991395.java,True,1.4666430950164795,True
3024977.java,True,1.616614580154419,True
21608109.java,True,1.5670866966247559,True
7068381.java,True,1.6757175922393799,True
18298938.java,True,3.2695209980010986,True
2736183.java,True,1.8234245777130127,True
21436838.java,True,1.266179084777832,True
16632956.java,True,1.4680697917938232,True
14090536.java,True,2.721839427947998,True
21570957.java,True,1.7183220386505127,True
2145308.java,True,1.616659164428711,True
12579074.java,True,1.7178149223327637,True
8063675.java,True,1.4163241386413574,True
4603629.java,True,1.9730682373046875,True
8848809.java,True,2.0181455612182617,True
11203339.java,True,1.4665415287017822,True
2775424.java,True,2.5692970752716064,True
21979717.java,True,2.3820199966430664,True
15889430.java,True,2.267852783203125,True
15354002.java,True,1.6665968894958496,True
18241505.java,True,1.8692426681518555,True
21181542.java,True,3.069345712661743,True
7704001.java,True,1.6170246601104736,True
430971.java,True,1.3664772510528564,True
20006636.java,True,1.6193573474884033,True
16797552.java,True,1.5665943622589111,True
14188043.java,True,1.6690037250518799,True
23205.java,True,1.4171350002288818,True
1395368.java,True,2.117506504058838,True
4923514.java,True,1.8174867630004883,True
14773782.java,True,1.9688794612884521,True
10222828.java,True,2.01965594291687,True
3577905.java,True,1.9680206775665283,True
23582992.java,True,1.4164752960205078,True
18287600.java,True,1.817147970199585,True
20334945.java,True,1.8677170276641846,True
7604737.java,True,2.067495584487915,True
20282676.java,True,2.168666124343872,True
13254235.java,True,1.266467809677124,True
18269393.java,True,1.5672354698181152,True
17025298.java,True,1.919663906097412,True
19322913.java,True,1.5691533088684082,True
9068428.java,True,1.6167120933532715,True
636711.java,True,2.268361806869507,True
19141603.java,True,1.216193437576294,True
16240241.java,True,1.6676127910614014,True
4501356.java,True,1.4171922206878662,True
18956180.java,True,1.316190242767334,True
670011.java,True,1.9689033031463623,True
6829524.java,True,1.9688045978546143,True
8735988.java,True,1.3665008544921875,True
19930844.java,True,1.4172368049621582,True
20296792.java,True,2.4686176776885986,True
23658098.java,True,1.2660458087921143,True
255765.java,True,1.967578649520874,True
20836131.java,True,1.416285753250122,True
16948800.java,True,1.2664930820465088,True
5724216.java,True,1.6668107509613037,True
22755555.java,True,1.7167103290557861,True
9081749.java,True,1.918609857559204,True
20536502.java,True,2.1182680130004883,True
6320837.java,True,1.9683082103729248,True
10113882.java,True,2.024299144744873,True
9356670.java,True,1.366220474243164,True
20663364.java,True,2.2234811782836914,True
18724574.java,True,2.469607353210449,True
22423727.java,True,2.0304832458496094,True
2214949.java,True,1.620542049407959,True
23677127.java,True,1.266178846359253,True
21181029.java,True,2.017580509185791,True
16379577.java,True,1.4174730777740479,True
19322942.java,True,1.516655683517456,True
20784790.java,True,2.01794695854187,True
7333455.java,True,1.667161226272583,True
11066055.java,True,1.9672636985778809,True
15338765.java,True,3.9208009243011475,True
23482023.java,True,1.9258623123168945,True
15826299.java,True,1.4163005352020264,True
13952259.java,True,1.5725364685058594,True
22305828.java,True,1.4662721157073975,True
5985718.java,True,1.9172096252441406,True
678400.java,True,2.318150520324707,True
472008.java,True,2.418806791305542,True
8359775.java,True,1.0656473636627197,True
6470716.java,True,1.9679052829742432,True
5645175.java,True,1.5664515495300293,True
12469140.java,True,2.471816301345825,True
10151252.java,True,2.3187472820281982,True
19322941.java,True,1.5670764446258545,True
20623710.java,True,2.620905876159668,True
646016.java,True,2.0191116333007812,True
23413733.java,True,1.469313383102417,True
13319521.java,True,1.4163486957550049,True
539195.java,True,1.366105079650879,True
9871401.java,True,3.523733377456665,True
3693122.java,True,2.57281494140625,True
19721715.java,True,3.6793839931488037,True
16183460.java,True,1.7697584629058838,True
23199071.java,True,1.7170748710632324,True
7531749.java,True,2.468339204788208,True
21930706.java,True,1.316537618637085,True
2941113.java,True,2.0173614025115967,True
16227459.java,True,2.1191189289093018,True
6150596.java,True,2.125810146331787,True
10940445.java,True,2.0677430629730225,True
417300.java,True,2.4185750484466553,True
7976872.java,True,2.0676028728485107,True
23153461.java,True,2.173950433731079,True
17615292.java,True,1.7686145305633545,True
2691855.java,True,2.0676944255828857,True
17439818.java,True,1.3663992881774902,True
4301353.java,True,2.0199756622314453,True
11568400.java,True,1.5672581195831299,True
8317691.java,True,1.3666739463806152,True
8841555.java,True,2.0179121494293213,True
7306114.java,True,1.366715908050537,True
19814778.java,True,1.2159450054168701,True
3790245.java,True,1.6168594360351562,True
20612707.java,True,3.0694262981414795,True
14166878.java,True,1.2663793563842773,True
587211.java,True,1.8682961463928223,True
19845293.java,True,1.4170989990234375,True
11371499.java,True,1.3179304599761963,True
92552.java,True,3.0210695266723633,True
3156435.java,True,2.218430995941162,True
11807467.java,True,1.5164947509765625,True
12138255.java,True,2.4181201457977295,True
18115314.java,True,2.0678648948669434,True
527051.java,True,1.7175023555755615,True
8708602.java,True,1.4164831638336182,True
17728719.java,True,1.5170724391937256,True
23677137.java,True,0.8155138492584229,True
896284.java,True,2.9691555500030518,True
190292.java,True,2.017263650894165,True
1141361.java,True,1.316227912902832,True
17857284.java,True,1.215965747833252,True
5148212.java,True,1.7168715000152588,True
17472701.java,True,1.4161429405212402,True
1357662.java,True,1.4665040969848633,True
14896033.java,True,1.5672035217285156,True
18377054.java,True,1.5164132118225098,True
5600261.java,True,2.017343521118164,True
12345227.java,True,1.3159215450286865,True
17347053.java,True,2.0676631927490234,True
7436647.java,True,2.2179315090179443,True
11627705.java,True,1.2660057544708252,True
8562659.java,True,2.167757749557495,True
21277519.java,True,1.5165228843688965,True
18962382.java,True,1.4162333011627197,True
12232011.java,True,1.466371774673462,True
6453383.java,True,1.1661961078643799,True
6288460.java,True,2.7318685054779053,True
6890417.java,True,2.2686257362365723,True
4519500.java,True,1.9185490608215332,True
386013.java,True,2.168426036834717,True
5260867.java,True,1.7175016403198242,True
15828584.java,True,1.6169989109039307,True
11513369.java,True,1.31650710105896,True
3691985.java,True,1.5164587497711182,True
21900384.java,True,2.0175955295562744,True
841792.java,True,2.8201849460601807,True
22608103.java,True,1.4163286685943604,True
17456434.java,True,3.8759069442749023,True
3660402.java,True,1.6173274517059326,True
8506682.java,True,1.7670998573303223,True
14033995.java,True,1.7169618606567383,True
11738613.java,True,1.7670910358428955,True
3788863.java,True,1.4163386821746826,True
20741536.java,True,1.3170578479766846,True
9802073.java,True,1.569166898727417,True
7008364.java,True,1.5183994770050049,True
10682592.java,True,1.6181135177612305,True
19544698.java,True,1.7685308456420898,True
6318318.java,True,2.328091859817505,True
8043217.java,True,1.2183220386505127,True
23555994.java,True,1.4664437770843506,True
14988339.java,True,1.2661964893341064,True
9733447.java,True,2.16770601272583,True
1111832.java,True,2.8196730613708496,True
3449616.java,True,1.416323184967041,True
5174084.java,True,1.1659002304077148,True
12440171.java,True,1.015465497970581,True
15472181.java,True,1.4662833213806152,True
297790.java,True,1.267418384552002,True
1005108.java,True,2.117629051208496,True
7259526.java,True,1.8670363426208496,True
7908169.java,True,1.3161466121673584,True
12908232.java,True,1.3672621250152588,True
10960896.java,True,1.4680421352386475,True
2742287.java,True,1.516587257385254,True
6382620.java,True,1.31892728805542,True
22652369.java,True,1.4664616584777832,True
6381991.java,True,1.3181178569793701,True
16760971.java,True,1.6173913478851318,True
7704003.java,True,1.3160595893859863,True
23677147.java,True,1.1657402515411377,True
19728871.java,True,1.3162221908569336,True
14702119.java,True,1.2158520221710205,True
20749219.java,True,1.266132116317749,True
2825450.java,True,1.2661950588226318,True
23677136.java,True,0.7151210308074951,True
654964.java,False,TIMEOUT,False
6996260.java,True,1.0656890869140625,True
4860089.java,False,TIMEOUT,False
655442.java,True,1.2664222717285156,True
49834.java,True,1.3661761283874512,True
16375448.java,True,2.117699146270752,True
13234956.java,True,1.4220974445343018,True
12448713.java,True,1.165898323059082,True
13111022.java,True,1.1657841205596924,True
740874.java,True,1.8671083450317383,True
14347882.java,True,1.316389799118042,True
19803426.java,True,1.566596269607544,True
17965562.java,True,1.3161942958831787,True
21033686.java,True,1.6166126728057861,True
16713229.java,True,1.6666927337646484,True
7797615.java,True,1.4163053035736084,True
21498342.java,True,1.3161354064941406,True
20548201.java,True,1.516498327255249,True
13949581.java,True,1.265998125076294,True
10795866.java,True,1.2162189483642578,True
6008635.java,True,1.215975284576416,True
19578818.java,True,1.416619062423706,True
23512890.java,True,2.0674235820770264,True
13292295.java,True,1.015611171722412,True
2058791.java,True,1.215980052947998,True
22082121.java,True,1.466489553451538,True
7507773.java,True,1.3662776947021484,True
709510.java,True,0.7149486541748047,True
8075978.java,True,1.4663445949554443,True
7998444.java,True,1.165907382965088,True
21817956.java,True,1.4701075553894043,True
12626917.java,True,1.01572585105896,True
21425787.java,True,1.0657391548156738,True
19210936.java,True,1.3662161827087402,True
5644911.java,True,1.917248249053955,True
4961130.java,True,1.0655498504638672,True
7386971.java,True,1.4164178371429443,True
460972.java,True,1.2659859657287598,True
10073558.java,True,1.7178781032562256,True
3551701.java,True,1.015491008758545,True
7103225.java,True,1.2158787250518799,True
2086684.java,True,1.1673400402069092,True
3691986.java,True,1.2159144878387451,True
228865.java,True,3.1714041233062744,True
1188100.java,True,1.4163055419921875,True
1543362.java,True,1.4162523746490479,True
14406880.java,True,1.4663033485412598,True
4961125.java,True,1.1158201694488525,True
21366357.java,True,1.3662967681884766,True
17477953.java,True,1.3177165985107422,True
21741649.java,True,1.2210750579833984,True
12328424.java,True,1.1157360076904297,True
10368839.java,True,1.1658987998962402,True
19515832.java,True,1.366142749786377,True
10816494.java,True,1.717231273651123,True
18942517.java,True,1.6680233478546143,True
18354823.java,True,1.2160882949829102,True
11048470.java,True,1.4165456295013428,True
16556717.java,True,1.366309404373169,True
12787570.java,True,1.3161535263061523,True
21186038.java,True,1.4665095806121826,True
12261686.java,True,1.316220760345459,True
16475859.java,True,1.566523790359497,True
23672408.java,True,1.4162819385528564,True
10671991.java,True,1.1155345439910889,True
19401776.java,True,1.16569185256958,True
19195727.java,True,1.4163379669189453,True
22403259.java,True,1.0667033195495605,True
18793126.java,True,1.7669456005096436,True
2687278.java,True,1.1158061027526855,True
18613870.java,True,1.115764856338501,True
19476935.java,True,1.2660653591156006,True
6987642.java,True,1.2161438465118408,True
4385640.java,True,1.0656311511993408,True
14196271.java,True,1.3161485195159912,True
20180801.java,True,1.0154411792755127,True
17337238.java,True,1.8169472217559814,True
2210894.java,True,1.2675752639770508,True
2511579.java,True,1.265920639038086,True
21266147.java,True,1.266125202178955,True
1005107.java,True,2.017461061477661,True
22137813.java,True,0.8151350021362305,True
7631406.java,True,1.2660160064697266,True
118288.java,True,1.8671934604644775,True
22046596.java,True,1.1168196201324463,True
2659798.java,True,1.7668933868408203,True
2910055.java,True,1.115771770477295,True
4579115.java,True,1.015474796295166,True
672106.java,True,2.167773485183716,True
21405565.java,True,1.2660057544708252,True
21577152.java,True,1.2160046100616455,True
4977583.java,True,1.4162325859069824,True
10516730.java,True,1.3663029670715332,True
7283902.java,True,1.4163899421691895,True
19217522.java,True,1.4668285846710205,True
10878062.java,True,0.915414571762085,True
16623181.java,True,1.366208791732788,True
11343453.java,True,1.366011381149292,True
7633336.java,True,1.4170563220977783,True
6424563.java,True,1.7669336795806885,True
7005222.java,True,1.5664417743682861,True
10625892.java,True,1.5164215564727783,True
1142778.java,True,1.7174394130706787,True
16347457.java,True,1.0655980110168457,True
8216603.java,True,1.3670156002044678,True
4697213.java,True,1.2659451961517334,True
21925741.java,True,2.3679921627044678,True
9621442.java,True,1.215991735458374,True
6596328.java,True,1.569983959197998,True
1741919.java,True,1.4694781303405762,True
13826024.java,True,0.9654874801635742,True
19814779.java,True,0.965498685836792,True
12523607.java,True,1.3160812854766846,True
131318.java,True,1.2170460224151611,True
17670291.java,True,1.0155754089355469,True
20365090.java,True,1.4664061069488525,True
4562924.java,True,1.2661046981811523,True
126187.java,True,2.2690072059631348,True
16864880.java,True,1.3163928985595703,True
3945057.java,True,1.4161527156829834,True
15609433.java,True,0.7150185108184814,True
8251281.java,True,1.1659157276153564,True
21032350.java,True,1.2158496379852295,True
20633079.java,True,1.3667752742767334,True
21583226.java,True,1.6671671867370605,True
13981689.java,True,1.1657965183258057,True
14687760.java,True,1.4169509410858154,True
22724697.java,True,1.165879249572754,True
19096138.java,True,1.416236400604248,True
14776145.java,True,1.3663485050201416,True
6222230.java,True,1.3661789894104004,True
13999345.java,True,1.1657259464263916,True
20815136.java,True,1.1156649589538574,True
5674869.java,True,1.3162145614624023,True
7132072.java,True,1.7668888568878174,True
10669537.java,True,1.6179449558258057,True
1169633.java,True,1.3162453174591064,True
18809524.java,True,1.7669618129730225,True
2676365.java,True,1.1159908771514893,True
13284020.java,True,1.4663410186767578,True
19910628.java,True,1.316148281097412,True
18568751.java,True,1.266817331314087,True
19322940.java,True,1.2163746356964111,True
884867.java,True,1.3161425590515137,True
23537684.java,True,1.015662431716919,True
20310134.java,True,1.0657494068145752,True
3724533.java,True,1.1658201217651367,True
10348730.java,True,1.115802526473999,True
7495800.java,True,1.015702486038208,True
8988204.java,True,1.6666591167449951,True
6597125.java,True,0.9153003692626953,True
12049266.java,True,1.416191816329956,True
15920882.java,True,1.2662837505340576,True
20822727.java,True,1.0155980587005615,True
20359284.java,True,2.0674614906311035,True
17597668.java,True,1.4663031101226807,True
7271784.java,True,1.2660155296325684,True
3859222.java,True,1.3162708282470703,True
668846.java,True,1.3661627769470215,True
8446069.java,True,1.5171749591827393,True
14318467.java,True,1.516502857208252,True
20717530.java,True,1.6168138980865479,True
6480424.java,True,1.0656261444091797,True
189963.java,True,2.3686578273773193,True
9956094.java,True,1.5665314197540283,True
21368983.java,True,2.017565965652466,True
17637279.java,True,1.3174214363098145,True
9857411.java,True,1.3675510883331299,True
5233678.java,True,1.4663481712341309,True
11334497.java,True,1.0657017230987549,True
16586894.java,True,0.9654877185821533,True
21085213.java,True,1.266160488128662,True
878123.java,True,0.865211009979248,True
8372919.java,True,1.266937494277954,True
4293344.java,True,1.2660644054412842,True
4080688.java,True,1.2662286758422852,True
742572.java,True,1.6166489124298096,True
4168534.java,True,1.61672043800354,True
20164979.java,True,1.065591812133789,True
598483.java,True,1.5668671131134033,True
4981115.java,True,1.6169366836547852,True
7006052.java,True,1.165982723236084,True
657801.java,True,1.1158435344696045,True
1416342.java,True,1.416304349899292,True
14456152.java,True,1.2159619331359863,True
5977094.java,True,1.3663203716278076,True
7458833.java,True,1.1170227527618408,True
1008331.java,True,2.019235849380493,True
13616724.java,True,1.1158475875854492,True
10009723.java,True,1.6668126583099365,True
15563289.java,True,1.0658643245697021,True
21016435.java,True,1.9171221256256104,True
12894191.java,True,1.3664097785949707,True
23010293.java,True,1.4162919521331787,True
18942519.java,True,1.4663736820220947,True
22628847.java,True,1.4665582180023193,True
10673772.java,True,1.5165612697601318,True
21618559.java,True,1.4164535999298096,True
13510171.java,True,1.8172545433044434,True
2827226.java,True,1.3160276412963867,True
17927694.java,True,1.1167223453521729,True
7678253.java,True,1.1158146858215332,True
17921696.java,True,1.1659350395202637,True
2336999.java,True,1.616734504699707,True
22306604.java,True,1.2661385536193848,True
810884.java,True,3.1412200927734375,True
18489831.java,True,1.3659610748291016,True
20680657.java,True,0.96988844871521,True
18153746.java,True,1.1659371852874756,True
20310074.java,True,1.7170565128326416,True
9096317.java,True,1.5669689178466797,True
2016232.java,True,1.165954828262329,True
22621958.java,True,1.0656826496124268,True
234104.java,True,1.3662583827972412,True
13490155.java,True,1.46775221824646,True
18097962.java,True,1.1657593250274658,True
18583832.java,True,1.0155375003814697,True
19267604.java,True,1.2660739421844482,True
2832003.java,True,1.316197395324707,True
4238332.java,True,1.466390609741211,True
5857049.java,True,1.6166837215423584,True
1760351.java,True,1.7669484615325928,True
916271.java,True,2.468750238418579,True
18892407.java,True,1.2159614562988281,True
2965996.java,True,1.4663281440734863,True
18666210.java,True,1.566422700881958,True
8696200.java,True,2.0677993297576904,True
23247734.java,True,1.1160974502563477,True
415583.java,True,1.817305564880371,True
16817461.java,True,1.7169561386108398,True
21343573.java,True,1.5165574550628662,True
11952110.java,True,1.4694349765777588,True
6368468.java,True,1.3161745071411133,True
23147989.java,True,1.667241096496582,True
10752643.java,True,1.3669636249542236,True
2313678.java,True,1.0657384395599365,True
18454388.java,True,1.2659251689910889,True
23273706.java,True,9.286856651306152,True
10398988.java,True,1.7673289775848389,True
732800.java,True,2.3701727390289307,True
17306198.java,True,1.3673036098480225,True
14193056.java,True,1.5667328834533691,True
725986.java,True,1.4663605690002441,True
17079357.java,True,1.4163334369659424,True
19576401.java,True,1.0665488243103027,True
5272426.java,True,1.4163901805877686,True
12747046.java,True,1.1157348155975342,True
7529744.java,True,1.9172132015228271,True
19498017.java,True,1.467153549194336,True
22026286.java,True,1.2659869194030762,True
14037891.java,True,1.9181749820709229,True
10731052.java,True,1.2158830165863037,True
15489464.java,True,1.0658488273620605,True
12516574.java,True,1.2170636653900146,True
13762940.java,True,2.5699872970581055,True
6508481.java,True,2.019395112991333,True
21779336.java,False,TIMEOUT,False
3151940.java,True,1.7176930904388428,True
20208819.java,True,1.5666146278381348,True
18708934.java,True,2.117513656616211,True
12004824.java,True,0.9654009342193604,True
17467385.java,True,1.0657789707183838,True
4721547.java,True,1.015458345413208,True
14263421.java,True,1.0155904293060303,True
9728028.java,True,1.4664628505706787,True
2396214.java,True,1.015732765197754,True
1665765.java,True,1.1657993793487549,True
16518661.java,True,7.327087640762329,True
12798566.java,True,1.4664738178253174,True
8601875.java,True,1.41666579246521,True
7372311.java,True,1.7168996334075928,True
13940356.java,True,1.3160676956176758,True
17197657.java,True,1.3673055171966553,True
17014629.java,True,1.1659026145935059,True
2396194.java,True,1.9173357486724854,True
4020497.java,True,1.3160691261291504,True
3621790.java,True,1.6168830394744873,True
14588787.java,True,1.215881109237671,True
607724.java,True,1.316208839416504,True
15741733.java,True,1.7177116870880127,True
14157859.java,True,0.9656023979187012,True
17627195.java,True,1.9673261642456055,True
14510383.java,True,1.2661333084106445,True
18548122.java,True,0.9655003547668457,True
11213172.java,True,1.065971851348877,True
113681.java,True,1.3662753105163574,True
19849797.java,True,1.0657813549041748,True
18371114.java,True,1.1156644821166992,True
716792.java,True,1.9174909591674805,True
414463.java,True,1.9194364547729492,True
5142039.java,True,1.3663132190704346,True
10713685.java,True,1.1159017086029053,True
23241192.java,True,1.2661550045013428,True
19741469.java,True,1.1658821105957031,True
10634089.java,True,1.4162142276763916,True
20979580.java,True,1.7193408012390137,True
7681426.java,True,1.416428804397583,True
5135686.java,True,1.4164419174194336,True
18202328.java,True,2.969644784927368,True
21186037.java,True,1.4163708686828613,True
4159104.java,True,1.7675623893737793,True
16942233.java,True,1.6674726009368896,True
13121131.java,True,1.0657942295074463,True
2088652.java,True,1.015760898590088,True
17874479.java,True,1.4201245307922363,True
13462484.java,True,1.7671582698822021,True
9096314.java,True,2.2177751064300537,True
21565624.java,True,1.6167490482330322,True
15821341.java,True,2.167654037475586,True
1655163.java,True,1.217106819152832,True
20836134.java,True,1.7668647766113281,True
1485383.java,True,1.5164947509765625,True
15194834.java,True,1.2661716938018799,True
7505934.java,True,1.2662394046783447,True
10584420.java,True,1.366137981414795,True
19641319.java,True,1.6167879104614258,True
13351233.java,True,1.2159318923950195,True
7225732.java,True,1.5164787769317627,True
4959517.java,True,1.3661794662475586,True
16167361.java,True,1.1658298969268799,True
10182360.java,True,2.0176329612731934,True
19206412.java,True,1.66685152053833,True
20059827.java,True,3.2195277214050293,True
18317329.java,True,1.766951322555542,True
22365062.java,True,2.2191355228424072,True
18427451.java,True,2.0175907611846924,True
22347366.java,True,1.215958595275879,True
5682569.java,True,1.1158249378204346,True
22274573.java,True,1.2159144878387451,True
3024992.java,True,1.2160229682922363,True
21162921.java,True,1.7671613693237305,True
1014829.java,True,1.8169751167297363,True
13845913.java,True,1.4671063423156738,True
23677118.java,True,0.965482234954834,True
10957655.java,True,1.666839361190796,True
22142748.java,True,1.26621413230896,True
23611215.java,True,1.4163877964019775,True
1175821.java,True,1.723442554473877,True
21161448.java,True,1.1157147884368896,True
15700441.java,True,1.9672868251800537,True
5846297.java,True,0.9156155586242676,True
18420618.java,True,1.2159497737884521,True
21285620.java,True,1.1156914234161377,True
3767903.java,True,1.4169921875,True
2721038.java,True,1.0656843185424805,True
8693707.java,True,1.1659519672393799,True
11404629.java,True,1.4165284633636475,True
17150642.java,True,1.1658687591552734,True
20091126.java,True,1.015634536743164,True
13506128.java,True,1.3667888641357422,True
7199548.java,True,2.9192147254943848,True
14884125.java,True,1.1159615516662598,True
2252378.java,True,1.1659290790557861,True
20601755.java,True,1.1158318519592285,True
9398453.java,True,1.1159090995788574,True
3297646.java,True,1.3162052631378174,True
3422759.java,True,1.2159497737884521,True
3803023.java,True,1.2659945487976074,True
3024993.java,True,0.9661855697631836,True
23125251.java,True,1.8171913623809814,True
3345991.java,True,1.3164174556732178,True
2489333.java,True,1.3173308372497559,True
6856298.java,True,1.0657548904418945,True
10182363.java,True,1.5163640975952148,True
12579.java,True,1.5164594650268555,True
13376846.java,True,1.3663501739501953,True
949221.java,True,2.4179930686950684,True
2069219.java,True,1.1156055927276611,True
15826295.java,True,1.316300392150879,True
16925759.java,True,1.266160249710083,True
19288024.java,True,1.1159512996673584,True
23677133.java,True,0.76521897315979,True
10937054.java,True,1.0656163692474365,True
2241900.java,True,1.6167171001434326,True
14481931.java,True,1.4671180248260498,True
5080723.java,True,2.676943063735962,True
13299925.java,True,1.3662388324737549,True
13319522.java,True,1.668001651763916,True
11261440.java,True,2.3233635425567627,True
16375558.java,True,2.217891216278076,True
3946138.java,True,1.366438388824463,True
5505848.java,True,1.7701032161712646,True
7749347.java,True,1.466459035873413,True
18559586.java,True,2.5183115005493164,True
15382679.java,True,1.265998363494873,True
13290531.java,True,1.2158522605895996,True
22617428.java,True,1.56658935546875,True
22422244.java,True,1.6666841506958008,True
952021.java,True,2.168069839477539,True
1235581.java,True,2.568981170654297,True
6171420.java,True,1.5178189277648926,True
17944692.java,True,2.418879985809326,True
21139380.java,True,1.7670965194702148,True
14377058.java,True,1.31624174118042,True
18288467.java,True,1.115724802017212,True
6226270.java,True,1.0657360553741455,True
2245320.java,True,1.2663211822509766,True
17630909.java,True,0.7151787281036377,True
20987825.java,True,1.616706371307373,True
8584290.java,True,1.0657925605773926,True
1015744.java,True,1.0156233310699463,True
13320273.java,True,2.3681764602661133,True
19994918.java,True,1.0656225681304932,True
6790585.java,True,2.5186431407928467,True
11324607.java,True,1.4163942337036133,True
9857412.java,True,1.7167606353759766,True
23594635.java,True,1.1659855842590332,True
